Track for Karl                 2010
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/13/2010 12:23:59     15.581 N     76.956 W
09/13/2010 12:25:59     15.583 N     76.961 W
09/13/2010 12:27:58     15.585 N     76.966 W
09/13/2010 12:29:58     15.588 N     76.971 W
09/13/2010 12:31:58     15.590 N     76.976 W
09/13/2010 12:33:58     15.593 N     76.981 W
09/13/2010 12:35:59     15.595 N     76.986 W
09/13/2010 12:37:59     15.598 N     76.991 W
09/13/2010 12:39:59     15.600 N     76.996 W
09/13/2010 12:41:59     15.603 N     77.001 W
09/13/2010 12:43:58     15.605 N     77.006 W
09/13/2010 12:45:58     15.607 N     77.011 W
09/13/2010 12:47:58     15.610 N     77.016 W
09/13/2010 12:49:59     15.612 N     77.020 W
09/13/2010 12:51:59     15.615 N     77.025 W
09/13/2010 12:53:59     15.617 N     77.030 W
09/13/2010 12:55:59     15.620 N     77.035 W
09/13/2010 12:57:58     15.622 N     77.040 W
09/13/2010 12:59:58     15.624 N     77.044 W
09/13/2010 13:01:58     15.627 N     77.049 W
09/13/2010 13:03:58     15.629 N     77.054 W
09/13/2010 13:05:59     15.632 N     77.059 W
09/13/2010 13:07:44     15.634 N     77.063 W
09/13/2010 13:09:44     15.633 N     77.062 W
09/13/2010 13:11:45     15.632 N     77.062 W
09/13/2010 13:13:45     15.631 N     77.061 W
09/13/2010 13:15:45     15.630 N     77.060 W
09/13/2010 13:17:45     15.630 N     77.059 W
09/13/2010 13:19:44     15.629 N     77.059 W
09/13/2010 13:21:44     15.628 N     77.058 W
09/13/2010 13:23:44     15.627 N     77.057 W
09/13/2010 13:25:44     15.626 N     77.056 W
09/13/2010 13:27:45     15.625 N     77.055 W
09/13/2010 13:29:45     15.624 N     77.054 W
09/13/2010 13:31:45     15.623 N     77.054 W
09/13/2010 13:33:45     15.622 N     77.053 W
09/13/2010 13:35:44     15.621 N     77.052 W
09/13/2010 13:37:44     15.621 N     77.051 W
09/13/2010 13:39:44     15.620 N     77.050 W
09/13/2010 13:41:45     15.619 N     77.049 W
09/13/2010 13:43:45     15.618 N     77.048 W
09/13/2010 13:45:45     15.617 N     77.047 W
09/13/2010 13:47:45     15.616 N     77.046 W
09/13/2010 13:49:44     15.615 N     77.045 W
09/13/2010 13:51:44     15.614 N     77.044 W
09/13/2010 13:53:44     15.613 N     77.043 W
09/13/2010 13:55:44     15.613 N     77.042 W
09/13/2010 13:57:45     15.612 N     77.041 W
09/13/2010 13:59:45     15.611 N     77.040 W
09/13/2010 14:01:45     15.610 N     77.039 W
09/13/2010 14:03:45     15.609 N     77.038 W
09/13/2010 14:05:44     15.608 N     77.037 W
09/13/2010 14:07:44     15.607 N     77.036 W
09/13/2010 14:09:44     15.606 N     77.035 W
09/13/2010 14:11:45     15.605 N     77.034 W
09/13/2010 14:13:45     15.605 N     77.033 W
09/13/2010 14:15:45     15.604 N     77.032 W
09/13/2010 14:17:45     15.603 N     77.030 W
09/13/2010 14:19:44     15.602 N     77.029 W
09/13/2010 14:21:44     15.601 N     77.028 W
09/13/2010 14:23:44     15.600 N     77.027 W
09/13/2010 14:25:44     15.600 N     77.026 W
09/13/2010 14:27:45     15.599 N     77.025 W
09/13/2010 14:29:45     15.598 N     77.024 W
09/13/2010 14:31:45     15.597 N     77.023 W
09/13/2010 14:33:45     15.596 N     77.022 W
09/13/2010 14:35:44     15.595 N     77.021 W
09/13/2010 14:37:44     15.595 N     77.020 W
09/13/2010 14:39:44     15.594 N     77.019 W
09/13/2010 14:41:45     15.593 N     77.018 W
09/13/2010 14:43:45     15.592 N     77.017 W
09/13/2010 14:45:45     15.591 N     77.016 W
09/13/2010 14:47:45     15.591 N     77.015 W
09/13/2010 14:49:44     15.590 N     77.014 W
09/13/2010 14:51:44     15.589 N     77.013 W
09/13/2010 14:53:44     15.588 N     77.012 W
09/13/2010 14:55:44     15.587 N     77.011 W
09/13/2010 14:57:45     15.587 N     77.010 W
09/13/2010 14:59:45     15.586 N     77.009 W
09/13/2010 15:01:45     15.585 N     77.008 W
09/13/2010 15:03:45     15.584 N     77.007 W
09/13/2010 15:05:44     15.584 N     77.007 W
09/13/2010 15:07:44     15.583 N     77.006 W
09/13/2010 15:09:44     15.582 N     77.005 W
09/13/2010 15:11:45     15.582 N     77.004 W
09/13/2010 15:13:45     15.581 N     77.003 W
09/13/2010 15:15:45     15.580 N     77.002 W
09/13/2010 15:17:45     15.580 N     77.002 W
09/13/2010 15:19:44     15.579 N     77.001 W
09/13/2010 15:21:44     15.578 N     77.000 W
09/13/2010 15:23:44     15.577 N     76.999 W
09/13/2010 15:25:44     15.577 N     76.999 W
09/13/2010 15:27:45     15.576 N     76.998 W
09/13/2010 15:29:45     15.576 N     76.997 W
09/13/2010 15:31:45     15.575 N     76.997 W
09/13/2010 15:33:45     15.574 N     76.996 W
09/13/2010 15:35:44     15.574 N     76.996 W
09/13/2010 15:37:44     15.573 N     76.995 W
09/13/2010 15:39:44     15.573 N     76.994 W
09/13/2010 15:41:45     15.572 N     76.994 W
09/13/2010 15:43:45     15.571 N     76.993 W
09/13/2010 15:45:45     15.571 N     76.993 W
09/13/2010 15:47:45     15.570 N     76.993 W
09/13/2010 15:49:44     15.570 N     76.992 W
09/13/2010 15:51:44     15.569 N     76.992 W
09/13/2010 15:53:44     15.569 N     76.992 W
09/13/2010 15:55:44     15.568 N     76.991 W
09/13/2010 15:57:45     15.568 N     76.991 W
09/13/2010 15:59:45     15.567 N     76.991 W
09/13/2010 16:01:45     15.567 N     76.991 W
09/13/2010 16:03:45     15.566 N     76.990 W
09/13/2010 16:05:44     15.566 N     76.990 W
09/13/2010 16:07:44     15.565 N     76.990 W
09/13/2010 16:09:44     15.565 N     76.990 W
09/13/2010 16:11:45     15.565 N     76.990 W
09/13/2010 16:13:45     15.564 N     76.990 W
09/13/2010 16:15:45     15.564 N     76.990 W
09/13/2010 16:17:45     15.563 N     76.990 W
09/13/2010 16:19:44     15.563 N     76.990 W
09/13/2010 16:21:44     15.563 N     76.991 W
09/13/2010 16:23:44     15.562 N     76.991 W
09/13/2010 16:25:44     15.562 N     76.991 W
09/13/2010 16:27:45     15.562 N     76.991 W
09/13/2010 16:29:45     15.561 N     76.992 W
09/13/2010 16:31:45     15.561 N     76.992 W
09/13/2010 16:33:45     15.561 N     76.993 W
09/13/2010 16:35:44     15.561 N     76.993 W
09/13/2010 16:37:44     15.560 N     76.994 W
09/13/2010 16:39:44     15.560 N     76.994 W
09/13/2010 16:41:45     15.560 N     76.995 W
09/13/2010 16:43:45     15.560 N     76.995 W
09/13/2010 16:45:45     15.560 N     76.996 W
09/13/2010 16:47:45     15.559 N     76.997 W
09/13/2010 16:49:44     15.559 N     76.998 W
09/13/2010 16:51:44     15.559 N     76.998 W
09/13/2010 16:53:44     15.559 N     76.999 W
09/13/2010 16:55:44     15.559 N     77.000 W
09/13/2010 16:57:45     15.559 N     77.001 W
09/13/2010 16:59:45     15.559 N     77.002 W
09/13/2010 17:01:45     15.559 N     77.003 W
09/13/2010 17:03:45     15.559 N     77.005 W
09/13/2010 17:05:44     15.558 N     77.006 W
09/13/2010 17:07:44     15.558 N     77.007 W
09/13/2010 17:09:44     15.558 N     77.008 W
09/13/2010 17:11:45     15.559 N     77.010 W
09/13/2010 17:13:45     15.559 N     77.011 W
09/13/2010 17:15:45     15.559 N     77.013 W
09/13/2010 17:17:45     15.559 N     77.014 W
09/13/2010 17:19:44     15.559 N     77.016 W
09/13/2010 17:21:44     15.559 N     77.018 W
09/13/2010 17:23:44     15.559 N     77.019 W
09/13/2010 17:25:44     15.559 N     77.021 W
09/13/2010 17:27:45     15.559 N     77.023 W
09/13/2010 17:29:45     15.559 N     77.025 W
09/13/2010 17:31:45     15.560 N     77.027 W
09/13/2010 17:33:45     15.560 N     77.029 W
09/13/2010 17:35:44     15.560 N     77.031 W
09/13/2010 17:37:44     15.560 N     77.033 W
09/13/2010 17:39:44     15.561 N     77.035 W
09/13/2010 17:41:45     15.561 N     77.038 W
09/13/2010 17:43:45     15.561 N     77.040 W
09/13/2010 17:45:45     15.561 N     77.042 W
09/13/2010 17:47:45     15.562 N     77.045 W
09/13/2010 17:49:44     15.562 N     77.048 W
09/13/2010 17:51:44     15.563 N     77.050 W
09/13/2010 17:53:44     15.563 N     77.053 W
09/13/2010 17:55:44     15.563 N     77.056 W
09/13/2010 17:57:45     15.564 N     77.058 W
09/13/2010 17:59:45     15.564 N     77.061 W
09/13/2010 18:01:45     15.565 N     77.064 W
09/13/2010 18:03:45     15.565 N     77.067 W
09/13/2010 18:05:44     15.566 N     77.071 W
09/13/2010 18:07:44     15.566 N     77.074 W
09/13/2010 18:09:44     15.567 N     77.077 W
09/13/2010 18:11:45     15.567 N     77.080 W
09/13/2010 18:13:45     15.568 N     77.084 W
09/13/2010 18:15:45     15.569 N     77.087 W
09/13/2010 18:17:45     15.569 N     77.091 W
09/13/2010 18:19:44     15.570 N     77.095 W
09/13/2010 18:21:44     15.571 N     77.098 W
09/13/2010 18:23:44     15.571 N     77.102 W
09/13/2010 18:25:44     15.572 N     77.106 W
09/13/2010 18:27:45     15.573 N     77.110 W
09/13/2010 18:29:45     15.574 N     77.114 W
09/13/2010 18:31:45     15.574 N     77.118 W
09/13/2010 18:33:45     15.575 N     77.122 W
09/13/2010 18:35:44     15.576 N     77.127 W
09/13/2010 18:37:44     15.577 N     77.131 W
09/13/2010 18:39:44     15.578 N     77.135 W
09/13/2010 18:41:45     15.579 N     77.140 W
09/13/2010 18:43:45     15.580 N     77.144 W
09/13/2010 18:45:45     15.581 N     77.149 W
09/13/2010 18:47:45     15.581 N     77.153 W
09/13/2010 18:49:44     15.582 N     77.158 W
09/13/2010 18:51:44     15.583 N     77.163 W
09/13/2010 18:53:44     15.584 N     77.168 W
09/13/2010 18:55:44     15.585 N     77.173 W
09/13/2010 18:57:45     15.586 N     77.178 W
09/13/2010 18:59:45     15.588 N     77.183 W
09/13/2010 19:01:45     15.589 N     77.188 W
09/13/2010 19:03:45     15.590 N     77.193 W
09/13/2010 19:05:44     15.591 N     77.198 W
09/13/2010 19:07:44     15.592 N     77.204 W
09/13/2010 19:09:44     15.593 N     77.209 W
09/13/2010 19:11:45     15.594 N     77.214 W
09/13/2010 19:13:45     15.595 N     77.220 W
09/13/2010 19:15:45     15.597 N     77.226 W
09/13/2010 19:17:45     15.598 N     77.231 W
09/13/2010 19:19:44     15.599 N     77.237 W
09/13/2010 19:21:44     15.600 N     77.243 W
09/13/2010 19:23:44     15.602 N     77.248 W
09/13/2010 19:25:44     15.603 N     77.254 W
09/13/2010 19:27:45     15.604 N     77.260 W
09/13/2010 19:29:45     15.606 N     77.266 W
09/13/2010 19:31:45     15.607 N     77.272 W
09/13/2010 19:33:45     15.608 N     77.279 W
09/13/2010 19:35:44     15.610 N     77.285 W
09/13/2010 19:37:44     15.611 N     77.291 W
09/13/2010 19:39:44     15.612 N     77.297 W
09/13/2010 19:41:45     15.614 N     77.304 W
09/13/2010 19:43:45     15.615 N     77.310 W
09/13/2010 19:45:45     15.617 N     77.317 W
09/13/2010 19:47:45     15.618 N     77.323 W
09/13/2010 19:49:44     15.620 N     77.330 W
09/13/2010 19:51:44     15.621 N     77.337 W
09/13/2010 19:53:44     15.623 N     77.343 W
09/13/2010 19:55:44     15.624 N     77.350 W
09/13/2010 19:57:45     15.626 N     77.357 W
09/13/2010 19:59:45     15.628 N     77.364 W
09/13/2010 20:01:45     15.629 N     77.371 W
09/13/2010 20:03:45     15.631 N     77.378 W
09/13/2010 20:05:44     15.632 N     77.385 W
09/13/2010 20:07:44     15.634 N     77.392 W
09/13/2010 20:09:44     15.636 N     77.399 W
09/13/2010 20:11:45     15.637 N     77.407 W
09/13/2010 20:13:45     15.639 N     77.414 W
09/13/2010 20:15:45     15.641 N     77.421 W
09/13/2010 20:17:45     15.642 N     77.429 W
09/13/2010 20:19:44     15.644 N     77.436 W
09/13/2010 20:21:44     15.646 N     77.444 W
09/13/2010 20:23:44     15.648 N     77.451 W
09/13/2010 20:25:44     15.650 N     77.459 W
09/13/2010 20:27:45     15.651 N     77.467 W
09/13/2010 20:29:45     15.653 N     77.475 W
09/13/2010 20:31:45     15.655 N     77.482 W
09/13/2010 20:33:45     15.657 N     77.490 W
09/13/2010 20:35:44     15.659 N     77.498 W
09/13/2010 20:37:44     15.661 N     77.506 W
09/13/2010 20:39:44     15.662 N     77.514 W
09/13/2010 20:41:45     15.664 N     77.522 W
09/13/2010 20:43:45     15.666 N     77.530 W
09/13/2010 20:45:45     15.668 N     77.538 W
09/13/2010 20:47:45     15.670 N     77.547 W
09/13/2010 20:49:44     15.672 N     77.555 W
09/13/2010 20:51:44     15.674 N     77.563 W
09/13/2010 20:53:44     15.676 N     77.572 W
09/13/2010 20:55:44     15.678 N     77.580 W
09/13/2010 20:57:45     15.680 N     77.588 W
09/13/2010 20:59:45     15.682 N     77.597 W
09/13/2010 21:01:45     15.684 N     77.606 W
09/13/2010 21:03:45     15.686 N     77.614 W
09/13/2010 21:05:44     15.688 N     77.623 W
09/13/2010 21:07:44     15.690 N     77.632 W
09/13/2010 21:09:44     15.692 N     77.640 W
09/13/2010 21:11:45     15.694 N     77.649 W
09/13/2010 21:13:45     15.697 N     77.658 W
09/13/2010 21:15:45     15.699 N     77.667 W
09/13/2010 21:17:45     15.701 N     77.676 W
09/13/2010 21:19:44     15.703 N     77.685 W
09/13/2010 21:21:44     15.705 N     77.694 W
09/13/2010 21:23:44     15.707 N     77.703 W
09/13/2010 21:25:44     15.710 N     77.712 W
09/13/2010 21:27:45     15.712 N     77.721 W
09/13/2010 21:29:45     15.714 N     77.730 W
09/13/2010 21:31:45     15.716 N     77.740 W
09/13/2010 21:33:45     15.718 N     77.749 W
09/13/2010 21:35:44     15.721 N     77.758 W
09/13/2010 21:37:44     15.723 N     77.768 W
09/13/2010 21:39:44     15.725 N     77.777 W
09/13/2010 21:41:45     15.727 N     77.786 W
09/13/2010 21:43:45     15.730 N     77.796 W
09/13/2010 21:45:45     15.732 N     77.805 W
09/13/2010 21:47:45     15.734 N     77.815 W
09/13/2010 21:49:44     15.737 N     77.825 W
09/13/2010 21:51:44     15.739 N     77.834 W
09/13/2010 21:53:44     15.741 N     77.844 W
09/13/2010 21:55:44     15.744 N     77.854 W
09/13/2010 21:57:45     15.746 N     77.864 W
09/13/2010 21:59:45     15.749 N     77.873 W
09/13/2010 22:01:45     15.751 N     77.883 W
09/13/2010 22:03:45     15.753 N     77.893 W
09/13/2010 22:05:44     15.756 N     77.903 W
09/13/2010 22:07:44     15.758 N     77.913 W
09/13/2010 22:09:44     15.761 N     77.923 W
09/13/2010 22:11:45     15.763 N     77.933 W
09/13/2010 22:13:45     15.766 N     77.943 W
09/13/2010 22:15:45     15.768 N     77.953 W
09/13/2010 22:17:45     15.771 N     77.964 W
09/13/2010 22:19:44     15.773 N     77.974 W
09/13/2010 22:21:44     15.776 N     77.984 W
09/13/2010 22:23:44     15.778 N     77.994 W
09/13/2010 22:25:44     15.781 N     78.005 W
09/13/2010 22:27:45     15.783 N     78.015 W
09/13/2010 22:29:45     15.786 N     78.025 W
09/13/2010 22:31:45     15.788 N     78.036 W
09/13/2010 22:33:45     15.791 N     78.046 W
09/13/2010 22:35:44     15.793 N     78.057 W
09/13/2010 22:37:44     15.796 N     78.067 W
09/13/2010 22:39:44     15.799 N     78.078 W
09/13/2010 22:41:45     15.801 N     78.088 W
09/13/2010 22:43:45     15.804 N     78.099 W
09/13/2010 22:45:45     15.806 N     78.110 W
09/13/2010 22:47:45     15.809 N     78.120 W
09/13/2010 22:49:44     15.812 N     78.131 W
09/13/2010 22:51:44     15.814 N     78.142 W
09/13/2010 22:53:44     15.817 N     78.152 W
09/13/2010 22:55:44     15.820 N     78.163 W
09/13/2010 22:57:45     15.822 N     78.174 W
09/13/2010 22:59:45     15.825 N     78.185 W
09/13/2010 23:01:45     15.828 N     78.196 W
09/13/2010 23:03:45     15.830 N     78.207 W
09/13/2010 23:05:44     15.833 N     78.218 W
09/13/2010 23:07:44     15.836 N     78.229 W
09/13/2010 23:09:44     15.839 N     78.240 W
09/13/2010 23:11:45     15.841 N     78.251 W
09/13/2010 23:13:45     15.844 N     78.262 W
09/13/2010 23:15:45     15.847 N     78.273 W
09/13/2010 23:17:45     15.850 N     78.284 W
09/13/2010 23:19:44     15.852 N     78.295 W
09/13/2010 23:21:44     15.855 N     78.306 W
09/13/2010 23:23:44     15.858 N     78.318 W
09/13/2010 23:25:44     15.861 N     78.329 W
09/13/2010 23:27:45     15.863 N     78.340 W
09/13/2010 23:29:45     15.866 N     78.351 W
09/13/2010 23:31:45     15.869 N     78.363 W
09/13/2010 23:33:45     15.872 N     78.374 W
09/13/2010 23:35:44     15.875 N     78.385 W
09/13/2010 23:37:44     15.877 N     78.397 W
09/13/2010 23:39:44     15.880 N     78.408 W
09/13/2010 23:41:45     15.883 N     78.420 W
09/13/2010 23:43:45     15.886 N     78.431 W
09/13/2010 23:45:45     15.889 N     78.442 W
09/13/2010 23:47:45     15.892 N     78.454 W
09/13/2010 23:49:44     15.895 N     78.466 W
09/13/2010 23:51:44     15.897 N     78.477 W
09/13/2010 23:53:44     15.900 N     78.489 W
09/13/2010 23:55:44     15.903 N     78.500 W
09/13/2010 23:57:45     15.906 N     78.512 W
09/13/2010 23:59:45     15.909 N     78.523 W
09/14/2010 00:01:45     15.912 N     78.535 W
09/14/2010 00:03:45     15.915 N     78.547 W
09/14/2010 00:05:44     15.918 N     78.558 W
09/14/2010 00:07:44     15.921 N     78.570 W
09/14/2010 00:09:44     15.924 N     78.582 W
09/14/2010 00:11:45     15.926 N     78.594 W
09/14/2010 00:13:45     15.929 N     78.605 W
09/14/2010 00:15:45     15.932 N     78.617 W
09/14/2010 00:17:45     15.935 N     78.629 W
09/14/2010 00:19:44     15.938 N     78.641 W
09/14/2010 00:21:44     15.941 N     78.653 W
09/14/2010 00:23:44     15.944 N     78.664 W
09/14/2010 00:25:44     15.947 N     78.676 W
09/14/2010 00:27:45     15.950 N     78.688 W
09/14/2010 00:29:45     15.953 N     78.700 W
09/14/2010 00:31:45     15.956 N     78.712 W
09/14/2010 00:33:45     15.959 N     78.724 W
09/14/2010 00:35:44     15.962 N     78.736 W
09/14/2010 00:37:44     15.965 N     78.748 W
09/14/2010 00:39:44     15.968 N     78.760 W
09/14/2010 00:41:45     15.971 N     78.772 W
09/14/2010 00:43:45     15.974 N     78.784 W
09/14/2010 00:45:45     15.977 N     78.796 W
09/14/2010 00:47:45     15.980 N     78.808 W
09/14/2010 00:49:44     15.983 N     78.820 W
09/14/2010 00:51:44     15.986 N     78.832 W
09/14/2010 00:53:44     15.989 N     78.844 W
09/14/2010 00:55:44     15.992 N     78.856 W
09/14/2010 00:57:45     15.995 N     78.868 W
09/14/2010 00:59:45     15.998 N     78.880 W
09/14/2010 01:01:45     16.001 N     78.893 W
09/14/2010 01:02:58     16.003 N     78.900 W
09/14/2010 01:04:58     16.006 N     78.912 W
09/14/2010 01:06:58     16.009 N     78.924 W
09/14/2010 01:08:58     16.012 N     78.935 W
09/14/2010 01:10:57     16.015 N     78.947 W
09/14/2010 01:12:57     16.018 N     78.959 W
09/14/2010 01:14:57     16.021 N     78.971 W
09/14/2010 01:16:57     16.023 N     78.983 W
09/14/2010 01:18:58     16.026 N     78.995 W
09/14/2010 01:20:58     16.029 N     79.007 W
09/14/2010 01:22:58     16.032 N     79.019 W
09/14/2010 01:24:57     16.035 N     79.031 W
09/14/2010 01:26:57     16.038 N     79.043 W
09/14/2010 01:28:57     16.041 N     79.056 W
09/14/2010 01:30:57     16.044 N     79.068 W
09/14/2010 01:32:58     16.048 N     79.080 W
09/14/2010 01:34:58     16.051 N     79.092 W
09/14/2010 01:36:58     16.054 N     79.104 W
09/14/2010 01:38:58     16.057 N     79.117 W
09/14/2010 01:40:57     16.060 N     79.129 W
09/14/2010 01:42:57     16.063 N     79.141 W
09/14/2010 01:44:57     16.066 N     79.154 W
09/14/2010 01:46:57     16.069 N     79.166 W
09/14/2010 01:48:58     16.072 N     79.178 W
09/14/2010 01:50:58     16.075 N     79.191 W
09/14/2010 01:52:58     16.079 N     79.203 W
09/14/2010 01:54:57     16.082 N     79.216 W
09/14/2010 01:56:57     16.085 N     79.228 W
09/14/2010 01:58:57     16.088 N     79.241 W
09/14/2010 02:00:57     16.091 N     79.253 W
09/14/2010 02:02:58     16.094 N     79.266 W
09/14/2010 02:04:58     16.098 N     79.279 W
09/14/2010 02:06:58     16.101 N     79.291 W
09/14/2010 02:08:58     16.104 N     79.304 W
09/14/2010 02:10:57     16.107 N     79.316 W
09/14/2010 02:12:57     16.110 N     79.329 W
09/14/2010 02:14:31     16.113 N     79.339 W
09/14/2010 02:16:31     16.116 N     79.351 W
09/14/2010 02:18:31     16.119 N     79.363 W
09/14/2010 02:20:32     16.122 N     79.376 W
09/14/2010 02:22:32     16.125 N     79.388 W
09/14/2010 02:24:32     16.129 N     79.400 W
09/14/2010 02:26:32     16.132 N     79.412 W
09/14/2010 02:28:31     16.135 N     79.424 W
09/14/2010 02:30:31     16.138 N     79.436 W
09/14/2010 02:32:31     16.141 N     79.449 W
09/14/2010 02:34:31     16.144 N     79.461 W
09/14/2010 02:36:32     16.147 N     79.473 W
09/14/2010 02:38:32     16.150 N     79.485 W
09/14/2010 02:40:32     16.154 N     79.497 W
09/14/2010 02:42:32     16.157 N     79.509 W
09/14/2010 02:44:31     16.160 N     79.521 W
09/14/2010 02:46:31     16.163 N     79.534 W
09/14/2010 02:48:31     16.166 N     79.546 W
09/14/2010 02:50:32     16.169 N     79.558 W
09/14/2010 02:52:32     16.172 N     79.570 W
09/14/2010 02:54:32     16.176 N     79.582 W
09/14/2010 02:56:32     16.179 N     79.594 W
09/14/2010 02:58:31     16.182 N     79.606 W
09/14/2010 03:00:31     16.185 N     79.618 W
09/14/2010 03:02:31     16.188 N     79.630 W
09/14/2010 03:04:31     16.191 N     79.642 W
09/14/2010 03:06:32     16.195 N     79.654 W
09/14/2010 03:08:32     16.198 N     79.666 W
09/14/2010 03:10:32     16.201 N     79.678 W
09/14/2010 03:12:32     16.204 N     79.690 W
09/14/2010 03:14:31     16.207 N     79.702 W
09/14/2010 03:16:31     16.211 N     79.714 W
09/14/2010 03:18:31     16.214 N     79.726 W
09/14/2010 03:20:32     16.217 N     79.738 W
09/14/2010 03:22:32     16.220 N     79.750 W
09/14/2010 03:24:32     16.223 N     79.762 W
09/14/2010 03:26:32     16.227 N     79.774 W
09/14/2010 03:28:31     16.230 N     79.786 W
09/14/2010 03:30:31     16.233 N     79.798 W
09/14/2010 03:32:31     16.236 N     79.810 W
09/14/2010 03:34:31     16.239 N     79.822 W
09/14/2010 03:36:32     16.243 N     79.834 W
09/14/2010 03:38:32     16.246 N     79.846 W
09/14/2010 03:40:32     16.249 N     79.858 W
09/14/2010 03:42:32     16.252 N     79.869 W
09/14/2010 03:44:31     16.256 N     79.881 W
09/14/2010 03:46:31     16.259 N     79.893 W
09/14/2010 03:48:31     16.262 N     79.905 W
09/14/2010 03:50:32     16.266 N     79.917 W
09/14/2010 03:52:32     16.269 N     79.928 W
09/14/2010 03:54:32     16.272 N     79.940 W
09/14/2010 03:56:32     16.275 N     79.952 W
09/14/2010 03:58:31     16.279 N     79.964 W
09/14/2010 04:00:31     16.282 N     79.976 W
09/14/2010 04:02:31     16.285 N     79.987 W
09/14/2010 04:04:31     16.289 N     79.999 W
09/14/2010 04:06:32     16.292 N     80.011 W
09/14/2010 04:08:32     16.295 N     80.022 W
09/14/2010 04:10:32     16.299 N     80.034 W
09/14/2010 04:12:32     16.302 N     80.046 W
09/14/2010 04:14:31     16.305 N     80.058 W
09/14/2010 04:16:31     16.309 N     80.069 W
09/14/2010 04:18:31     16.312 N     80.081 W
09/14/2010 04:20:32     16.315 N     80.092 W
09/14/2010 04:22:32     16.319 N     80.104 W
09/14/2010 04:24:32     16.322 N     80.116 W
09/14/2010 04:26:32     16.326 N     80.127 W
09/14/2010 04:28:31     16.329 N     80.139 W
09/14/2010 04:30:31     16.332 N     80.150 W
09/14/2010 04:32:31     16.336 N     80.162 W
09/14/2010 04:34:31     16.339 N     80.173 W
09/14/2010 04:36:32     16.343 N     80.185 W
09/14/2010 04:38:32     16.346 N     80.196 W
09/14/2010 04:40:32     16.349 N     80.208 W
09/14/2010 04:42:32     16.353 N     80.219 W
09/14/2010 04:44:31     16.356 N     80.231 W
09/14/2010 04:46:31     16.360 N     80.242 W
09/14/2010 04:48:31     16.363 N     80.254 W
09/14/2010 04:50:32     16.367 N     80.265 W
09/14/2010 04:52:32     16.370 N     80.276 W
09/14/2010 04:54:32     16.374 N     80.288 W
09/14/2010 04:56:32     16.377 N     80.299 W
09/14/2010 04:58:31     16.381 N     80.311 W
09/14/2010 05:00:31     16.384 N     80.322 W
09/14/2010 05:02:31     16.388 N     80.333 W
09/14/2010 05:04:31     16.391 N     80.344 W
09/14/2010 05:06:32     16.395 N     80.356 W
09/14/2010 05:08:32     16.398 N     80.367 W
09/14/2010 05:10:32     16.402 N     80.378 W
09/14/2010 05:12:32     16.405 N     80.389 W
09/14/2010 05:14:31     16.409 N     80.401 W
09/14/2010 05:16:31     16.412 N     80.412 W
09/14/2010 05:18:31     16.416 N     80.423 W
09/14/2010 05:20:32     16.419 N     80.434 W
09/14/2010 05:22:32     16.423 N     80.445 W
09/14/2010 05:24:32     16.427 N     80.456 W
09/14/2010 05:26:32     16.430 N     80.467 W
09/14/2010 05:28:31     16.434 N     80.479 W
09/14/2010 05:30:31     16.437 N     80.490 W
09/14/2010 05:32:31     16.441 N     80.501 W
09/14/2010 05:34:31     16.445 N     80.512 W
09/14/2010 05:36:32     16.448 N     80.523 W
09/14/2010 05:38:32     16.452 N     80.534 W
09/14/2010 05:40:32     16.456 N     80.545 W
09/14/2010 05:42:32     16.459 N     80.556 W
09/14/2010 05:44:31     16.463 N     80.567 W
09/14/2010 05:46:31     16.467 N     80.577 W
09/14/2010 05:48:31     16.470 N     80.588 W
09/14/2010 05:50:32     16.474 N     80.599 W
09/14/2010 05:52:32     16.478 N     80.610 W
09/14/2010 05:54:32     16.482 N     80.621 W
09/14/2010 05:56:32     16.485 N     80.632 W
09/14/2010 05:58:31     16.489 N     80.642 W
09/14/2010 06:00:31     16.493 N     80.653 W
09/14/2010 06:02:31     16.497 N     80.664 W
09/14/2010 06:04:31     16.500 N     80.675 W
09/14/2010 06:06:32     16.504 N     80.685 W
09/14/2010 06:08:32     16.508 N     80.696 W
09/14/2010 06:10:32     16.512 N     80.707 W
09/14/2010 06:12:32     16.515 N     80.717 W
09/14/2010 06:14:31     16.519 N     80.728 W
09/14/2010 06:16:31     16.523 N     80.739 W
09/14/2010 06:18:31     16.527 N     80.749 W
09/14/2010 06:20:32     16.531 N     80.760 W
09/14/2010 06:22:32     16.535 N     80.770 W
09/14/2010 06:24:32     16.539 N     80.781 W
09/14/2010 06:26:32     16.542 N     80.791 W
09/14/2010 06:28:31     16.546 N     80.802 W
09/14/2010 06:30:31     16.550 N     80.812 W
09/14/2010 06:32:31     16.554 N     80.823 W
09/14/2010 06:34:31     16.558 N     80.833 W
09/14/2010 06:36:32     16.562 N     80.843 W
09/14/2010 06:38:32     16.566 N     80.854 W
09/14/2010 06:40:32     16.570 N     80.864 W
09/14/2010 06:42:32     16.574 N     80.874 W
09/14/2010 06:44:31     16.578 N     80.885 W
09/14/2010 06:46:31     16.582 N     80.895 W
09/14/2010 06:48:31     16.586 N     80.905 W
09/14/2010 06:50:32     16.590 N     80.915 W
09/14/2010 06:52:32     16.594 N     80.925 W
09/14/2010 06:54:32     16.598 N     80.936 W
